/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_419.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_419.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_419.jpg, 0, 0.893628, 0, 1.613732
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_523.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_523.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_523.jpg, 0, 1, 0, 2.746248
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_627.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_627.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_627.jpg, 0, 1, 0, 4.158027
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_734.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_734.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_734.jpg, 0, 1, 0, 5.322211
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_839.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_839.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_839.jpg, -0.05059791, 1, 0, 6.474705
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_24_941.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_24_941.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_24_941.jpg, -0.358326, 1, 0, 7.585734
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_043.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_043.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_043.jpg, -0.2553602, 1, 0, 8.694345
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_145.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_145.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_145.jpg, 0, 1, 0, 9.807676
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_249.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_249.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_249.jpg, 0, 1, 0, 11.13498
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_349.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_349.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_349.jpg, 0, 1, 0, 11.98175
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_451.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_451.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_451.jpg, -0.08144081, 1, 0, 13.19489
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_552.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_552.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_552.jpg, -0.3692039, 1, 0, 14.19211
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_659.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_659.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_659.jpg, -0.5127386, 1, 0, 15.39426
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_793.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_793.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_793.jpg, -0.08375359, 1, 0, 16.64029
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_25_895.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_25_895.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_25_895.jpg, 0, 1, 0, 17.88304
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_000.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_000.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_000.jpg, 0, 1, 0, 18.7403
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_185.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_185.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_185.jpg, 0, 1, 0, 20.69671
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_286.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_286.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_286.jpg, -0.0914694, 1, 0, 21.84293
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_387.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_387.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_387.jpg, 0, 1, 0, 22.79296
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_488.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_488.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_488.jpg, 0, 1, 0, 23.78736
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_590.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_590.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_590.jpg, -0.1694852, 1, 0, 24.73953
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_691.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_691.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_691.jpg, -0.4600292, 1, 0, 25.57825
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_795.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_795.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_795.jpg, -0.769191, 1, 0, 26.24
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_26_901.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_26_901.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_26_901.jpg, -1, 1, 0, 26.75279
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_002.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_002.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_002.jpg, -0.7125942, 1, 0, 27.52484
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_104.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_104.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_104.jpg, -0.4107491, 1, 0, 28.51694
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_212.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_212.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_212.jpg, -0.046543, 1, 0, 29.65215
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_322.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_322.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_322.jpg, 0.0475738, 1, 0, 30.18456
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_428.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_428.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_428.jpg, 0.3991678, 1, 0, 30.14651
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_530.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_530.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_530.jpg, 0.09141863, 1, 0, 30.19055
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_633.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_633.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_633.jpg, 0, 1, 0, 30.18959
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_735.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_735.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_735.jpg, 0, 1, 0, 30.18961
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_840.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_840.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_840.jpg, -0.07866311, 1, 0, 30.1877
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_27_941.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_27_941.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_27_941.jpg, -0.1061972, 1, 0, 30.18845
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_041.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_041.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_041.jpg, 0, 1, 0, 30.19012
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_149.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_149.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_149.jpg, 0, 1, 0, 30.18932
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_256.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_256.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_256.jpg, 0.2991303, 1, 0, 30.16795
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_357.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_357.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_357.jpg, 0.2226183, 1, 0, 30.1878
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_462.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_462.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_462.jpg, 0, 1, 0, 30.18781
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_569.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_569.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_569.jpg, -0.09226513, 1, 0, 30.18587
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_672.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_672.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_672.jpg, -0.4031281, 1, 0, 30.15042
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_798.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_798.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_798.jpg, -0.1439939, 1, 0, 30.19055
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_28_901.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_28_901.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_28_901.jpg, 0, 1, 0, 30.1895
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_003.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_003.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_003.jpg, 0, 1, 0, 30.19085
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_106.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_106.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_106.jpg, -0.110718, 1, 0, 30.18791
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_212.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_212.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_212.jpg, -0.4106401, 1, 0, 30.15388
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_318.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_318.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_318.jpg, -0.1438951, 1, 0, 30.1919
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_417.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_417.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_417.jpg, 0, 1, 0, 30.1893
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_523.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_523.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_523.jpg, 0, 1, 0, 30.18899
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_630.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_630.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_630.jpg, 0, 1, 0, 30.1902
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_733.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_733.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_733.jpg, 0, 1, 0, 30.19001
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_835.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_835.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_835.jpg, 0, 1, 0, 30.19022
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_29_935.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_29_935.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_29_935.jpg, 0, 1, 0, 30.19029
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_036.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_036.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_036.jpg, -0.219252, 1, 0, 30.17713
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_137.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_137.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_137.jpg, -0.5210971, 1, 0, 30.1381
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_243.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_243.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_243.jpg, -0.4911994, 1, 0, 30.1716
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_346.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_346.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_346.jpg, -0.1310703, 1, 0, 30.19304
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_451.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_451.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_451.jpg, 0, 1, 0, 30.18814
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_557.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_557.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_557.jpg, 0.2293171, 1, 0, 30.16981
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_669.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_669.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_669.jpg, 0, 1, 0, 30.18952
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_772.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_772.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_772.jpg, 0, 1, 0, 30.19002
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_878.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_878.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_878.jpg, 0, 1, 0, 30.19042
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_30_981.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_30_981.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_30_981.jpg, -0.128583, 1, 0, 30.18487
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_086.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_086.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_086.jpg, 0, 1, 0, 30.18971
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_250.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_250.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_250.jpg, 0, 1, 0, 30.18999
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_359.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_359.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_359.jpg, 0, 1, 0, 30.19057
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_467.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_467.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_467.jpg, 0, 1, 0, 30.19028
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_569.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_569.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_569.jpg, 0, 1, 0, 30.19086
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_675.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_675.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_675.jpg, 0, 1, 0, 30.1905
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_781.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_781.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_781.jpg, -0.1998961, 1, 0, 30.17924
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_31_920.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_31_920.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_31_920.jpg, -0.03090298, 1, 0, 30.19
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_026.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_026.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_026.jpg, 0, 1, 0, 30.19007
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_130.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_130.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_130.jpg, 0, 1, 0, 30.19019
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_238.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_238.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_238.jpg, 0, 1, 0, 30.18895
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_342.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_342.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_342.jpg, 0, 1, 0, 30.19066
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_445.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_445.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_445.jpg, -0.05419207, 1, 0, 30.18928
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_551.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_551.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_551.jpg, -0.3137462, 1, 0, 30.16951
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_656.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_656.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_656.jpg, -0.0192064, 1, 0, 30.18998
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_758.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_758.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_758.jpg, 0, 1, 0, 30.18982
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_860.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_860.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_860.jpg, 0, 1, 0, 30.19028
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_32_960.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_32_960.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_32_960.jpg, 0, 1, 0, 30.19031
/Users/mac/Desktop/безіменна папка/IMG/center_2022_10_28_09_52_33_073.jpg, /Users/mac/Desktop/безіменна папка/IMG/left_2022_10_28_09_52_33_073.jpg, /Users/mac/Desktop/безіменна папка/IMG/right_2022_10_28_09_52_33_073.jpg, 0, 1, 0, 30.19032
